sample_key,dataset_partition,sample_id,site_token,nominal_level_token,sequence_token,uav_E,uav_N,gps_member,uav_member,coordinate_schema,crs_status,nominal_level_status,uav_crc32,uav_file_size,query_id,sequence_index,ordered_group_id,sequence_provenance,verified_timestamp_available,verified_fixed_frame_interval
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000071,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000071,Hangdian,100,71,120.33968955555557,30.317107027777777,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000071/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000071/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,408173783,43693,q_000671,71,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000072,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000072,Hangdian,100,72,120.33948036111111,30.31710752777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000072/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000072/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2202070324,42805,q_000672,72,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000073,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000073,Hangdian,100,73,120.33927222222222,30.317107805555555,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000073/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000073/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,364480768,42746,q_000673,73,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000074,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000074,Hangdian,100,74,120.33906477777778,30.31710736111112,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000074/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000074/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1757994182,43780,q_000674,74,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000075,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000075,Hangdian,100,75,120.33885663888888,30.317106944444443,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000075/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000075/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1536937178,43737,q_000675,75,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000076,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000076,Hangdian,100,76,120.33864716666666,30.31710786111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000076/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000076/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2314899467,42778,q_000676,76,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000077,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000077,Hangdian,100,77,120.33844125,30.31710675,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000077/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000077/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,429398192,42436,q_000677,77,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000078,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000078,Hangdian,100,78,120.33823130555557,30.31710586111112,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000078/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000078/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,91256188,41522,q_000678,78,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000079,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000079,Hangdian,100,79,120.33802352777778,30.31710561111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000079/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000079/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3359315287,40779,q_000679,79,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000080,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000080,Hangdian,100,80,120.33781561111113,30.31710555555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000080/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000080/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1356632037,41534,q_000680,80,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000081,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000081,Hangdian,100,81,120.3376205,30.31710405555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000081/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000081/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2496387289,41123,q_000681,81,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000082,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000082,Hangdian,100,82,120.33741227777776,30.31710319444445,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000082/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000082/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,869091695,40560,q_000682,82,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000083,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000083,Hangdian,100,83,120.33720105555555,30.317103555555555,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000083/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000083/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2804270986,41079,q_000683,83,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000084,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000084,Hangdian,100,84,120.33698811111113,30.31710183333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000084/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000084/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1999367302,40783,q_000684,84,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000085,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000085,Hangdian,100,85,120.33698258333334,30.316915777777776,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000085/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000085/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2206683132,41997,q_000685,85,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000086,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000086,Hangdian,100,86,120.33718980555555,30.31692386111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000086/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000086/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3674792062,42596,q_000686,86,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000087,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000087,Hangdian,100,87,120.33739786111111,30.31692263888889,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000087/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000087/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3078085336,41760,q_000687,87,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000088,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000088,Hangdian,100,88,120.33760380555556,30.31692263888889,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000088/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000088/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1126991634,43184,q_000688,88,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000089,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000089,Hangdian,100,89,120.33781030555556,30.316922472222224,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000089/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000089/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3044902719,43068,q_000689,89,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000090,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000090,Hangdian,100,90,120.338016,30.316922694444443,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000090/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000090/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1455815532,41063,q_000690,90,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000091,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000091,Hangdian,100,91,120.33822805555556,30.31691958333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000091/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000091/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1077967374,41271,q_000691,91,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000092,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000092,Hangdian,100,92,120.33843413888889,30.316920027777776,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000092/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000092/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1583998885,41196,q_000692,92,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000093,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000093,Hangdian,100,93,120.33864263888889,30.31691883333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000093/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000093/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2111411175,40692,q_000693,93,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000094,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000094,Hangdian,100,94,120.33885175,30.316918194444444,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000094/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000094/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,397585443,41449,q_000694,94,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000095,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000095,Hangdian,100,95,120.33906102777776,30.31691686111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000095/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000095/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2313812667,42440,q_000695,95,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000096,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000096,Hangdian,100,96,120.33926944444444,30.316915694444443,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000096/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000096/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1866777805,42035,q_000696,96,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000097,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000097,Hangdian,100,97,120.33947669444444,30.31691508333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000097/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000097/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2768159721,42036,q_000697,97,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000098,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000098,Hangdian,100,98,120.33968477777778,30.316913888888887,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000098/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000098/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2922763118,43582,q_000698,98,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000099,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000099,Hangdian,100,99,120.33989163888889,30.316915055555555,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000099/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000099/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2333856846,43225,q_000699,99,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000100,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000100,Hangdian,100,100,120.3401035,30.31691169444445,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000100/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000100/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3575677349,43265,q_000700,100,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000101,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000101,Hangdian,100,101,120.34030719444443,30.316914,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000101/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000101/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3118657661,44237,q_000701,101,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000102,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000102,Hangdian,100,102,120.34030730555556,30.31673477777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000102/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000102/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4221537790,43654,q_000702,102,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000103,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000103,Hangdian,100,103,120.34010325,30.31673255555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000103/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000103/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2522759604,43653,q_000703,103,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000104,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000104,Hangdian,100,104,120.33989394444444,30.316734,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000104/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000104/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4149201228,43789,q_000704,104,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000105,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000105,Hangdian,100,105,120.3396858888889,30.316734611111112,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000105/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000105/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2812129654,44301,q_000705,105,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000106,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000106,Hangdian,100,106,120.33947669444444,30.316735,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000106/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000106/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1763903962,43716,q_000706,106,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000107,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000107,Hangdian,100,107,120.33926927777776,30.316736694444444,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000107/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000107/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2518004424,43842,q_000707,107,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000108,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000108,Hangdian,100,108,120.33906180555556,30.31673744444445,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000108/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000108/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3159732389,43971,q_000708,108,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000109,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000109,Hangdian,100,109,120.33885427777778,30.316733222222226,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000109/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000109/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3461626444,42784,q_000709,109,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000110,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000110,Hangdian,100,110,120.33864747222222,30.316736527777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000110/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000110/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2788014782,43631,q_000710,110,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000111,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000111,Hangdian,100,111,120.33843794444444,30.31673777777777,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000111/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000111/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1895490857,45702,q_000711,111,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000112,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000112,Hangdian,100,112,120.33822830555556,30.31673925,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000112/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000112/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1974312304,45567,q_000712,112,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000113,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000113,Hangdian,100,113,120.33802080555556,30.31673908333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000113/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000113/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2997863250,45274,q_000713,113,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000114,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000114,Hangdian,100,114,120.33781452777778,30.31674005555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000114/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000114/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,250686640,46272,q_000714,114,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000115,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000115,Hangdian,100,115,120.33760541666666,30.31674013888889,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000115/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000115/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3120675894,46392,q_000715,115,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000116,merge_test_700-1800_cr0.95_stride100,Hangdian_100_000116,Hangdian,100,116,120.33739841666667,30.3167405,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000116/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000116/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,715014777,45200,q_000716,116,Hangdian__100,DATASET_SAMPLE_NAME_ORDERING,False,False
